road	Z6806
km	11.301
type	Slab Culvert
lrpName	LRP010e
name	.
length	1.3
condition	C
structureNr	107813
est cost	0.12
roadName	Nawabganj-Uttermallick-Gomastapur Road
chainage	11.301
width	6.6
constructionYear	1980
spans	1
zone	Rajshahi
circle	Rajshahi
division	Nawabganj
sub-division	Nawabganj
lat	24.68166666666667
lon	88.30138888888888
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107813&vRoadID=552&vSurveyYear=2004&vSubdivID=307
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107813&vRoadID=552&vSurveyYear=2004&vSubdivID=307
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107813&vRoadID=552&vSurveyYear=2004&vSubdivID=307
