road	Z6806
km	0.482
type	Slab Culvert
lrpName	LRPSb
name	.
length	1.2
condition	D
structureNr	107498
est cost	3
roadName	Nawabganj-Uttermallick-Gomastapur Road
chainage	0.482
width	8.5
constructionYear	1972
spans	1
zone	Rajshahi
circle	Rajshahi
division	Nawabganj
sub-division	Nawabganj
lat	24.5975
lon	88.28361111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107498&vRoadID=552&vSurveyYear=2004&vSubdivID=307
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107498&vRoadID=552&vSurveyYear=2004&vSubdivID=307
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107498&vRoadID=552&vSurveyYear=2004&vSubdivID=307
