road	Z6806
km	22.364
type	Truss with Steel Deck
lrpName	LRP021e
name	.
length	31.2
condition	A
structureNr	107903
est cost	0
roadName	Nawabganj-Uttermallick-Gomastapur Road
chainage	22.364
width	4.1
constructionYear	1980
spans	1
zone	Rajshahi
circle	Rajshahi
division	Nawabganj
sub-division	Nawabganj
lat	24.761388888888888
lon	88.29805555555555
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107903&vRoadID=552&vSurveyYear=2004&vSubdivID=307
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107903&vRoadID=552&vSurveyYear=2004&vSubdivID=307
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107903&vRoadID=552&vSurveyYear=2004&vSubdivID=307
