road	Z6806
km	7.324
type	Slab Culvert
lrpName	LRP006d
name	.
length	1.7
condition	C
structureNr	107731
est cost	0.15
roadName	Nawabganj-Uttermallick-Gomastapur Road
chainage	7.324
width	6.7
constructionYear	1978
spans	1
zone	Rajshahi
circle	Rajshahi
division	Nawabganj
sub-division	Nawabganj
lat	24.65
lon	88.28888888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107731&vRoadID=552&vSurveyYear=2004&vSubdivID=307
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107731&vRoadID=552&vSurveyYear=2004&vSubdivID=307
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107731&vRoadID=552&vSurveyYear=2004&vSubdivID=307
