road	Z4602
km	4.953
type	Box Culvert
lrpName	LRP005a
name	PASSGOAN
length	3
condition	A
structureNr	105703
est cost	0
roadName	Bangaon-Nalitabari Road
chainage	4.953
width	5.66
constructionYear	1994
spans	1
zone	Mymensingh
circle	Jamalpur
division	Sherpur
sub-division	Sherpur-1
lat	25.11041666666667
lon	90.13197222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=105703&vRoadID=267&vSurveyYear=2004&vSubdivID=534
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=105703&vRoadID=267&vSurveyYear=2004&vSubdivID=534
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=105703&vRoadID=267&vSurveyYear=2004&vSubdivID=534
