road	Z4602
km	0.067
type	Slab Culvert
lrpName	LRPSa
name	TENGRAKHALI
length	8.3
condition	A
structureNr	105693
est cost	0
roadName	Bangaon-Nalitabari Road
chainage	0.067
width	6.5
constructionYear	1993
spans	2
zone	Mymensingh
circle	Jamalpur
division	Sherpur
sub-division	Sherpur-1
lat	25.121333333333332
lon	90.08530555555555
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=105693&vRoadID=267&vSurveyYear=2004&vSubdivID=534
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=105693&vRoadID=267&vSurveyYear=2004&vSubdivID=534
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=105693&vRoadID=267&vSurveyYear=2004&vSubdivID=534
