road	Z4602
km	10.56
type	Box Culvert
lrpName	LRP010c
name	NALITABARI
length	9.5
condition	A
structureNr	105723
est cost	0
roadName	Bangaon-Nalitabari Road
chainage	10.56
width	5.66
constructionYear	1985
spans	3
zone	Mymensingh
circle	Jamalpur
division	Sherpur
sub-division	Sherpur-1
lat	25.095055555555554
lon	90.18486111111112
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=105723&vRoadID=267&vSurveyYear=2004&vSubdivID=534
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=105723&vRoadID=267&vSurveyYear=2004&vSubdivID=534
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=105723&vRoadID=267&vSurveyYear=2004&vSubdivID=534
