road	Z8031
km	44.223
type	Box Culvert
lrpName	LRP043e
name	.
length	12.45
condition	C
structureNr	112387
est cost	7
roadName	Gouranadi-Paisarhat-Kotalipara-Gopalganj Road
chainage	44.223
width	6.15
constructionYear	1991
spans	2
zone	Gopalganj
circle	Gopalganj
division	Gopalganj
sub-division	Kotalipara
lat	23.024166666666666
lon	89.84833333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=112387&vRoadID=762&vSurveyYear=2004&vSubdivID=345
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=112387&vRoadID=762&vSurveyYear=2004&vSubdivID=345
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=112387&vRoadID=762&vSurveyYear=2004&vSubdivID=345
