road	Z8031
km	0.021
type	RCC Girder Bridge
lrpName	LRPSa
name	.
length	10.1
condition	D
structureNr	112271
est cost	32
roadName	Gouranadi-Paisarhat-Kotalipara-Gopalganj Road
chainage	0.021
width	5
constructionYear	1988
spans	1
zone	Barisal
circle	Barisal
division	Barisal
sub-division	Barisal-1
lat	22.972777777777775
lon	90.22194444444445
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=112271&vRoadID=762&vSurveyYear=2004&vSubdivID=331
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=112271&vRoadID=762&vSurveyYear=2004&vSubdivID=331
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=112271&vRoadID=762&vSurveyYear=2004&vSubdivID=331
