road	Z6806
km	3.092
type	Slab Culvert
lrpName	LRP002e
name	.
length	1.5
condition	A
structureNr	107532
est cost	0
roadName	Nawabganj-Uttermallick-Gomastapur Road
chainage	3.092
width	9.1
constructionYear	1980
spans	1
zone	Rajshahi
circle	Rajshahi
division	Nawabganj
sub-division	Nawabganj
lat	24.614722222222223
lon	88.29527777777777
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107532&vRoadID=552&vSurveyYear=2004&vSubdivID=307
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107532&vRoadID=552&vSurveyYear=2004&vSubdivID=307
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107532&vRoadID=552&vSurveyYear=2004&vSubdivID=307
