road	Z6806
km	1.78
type	Slab Culvert
lrpName	LRP001d
name	.
length	1.6
condition	A
structureNr	107517
est cost	0
roadName	Nawabganj-Uttermallick-Gomastapur Road
chainage	1.78
width	12.2
constructionYear	1980
spans	1
zone	Rajshahi
circle	Rajshahi
division	Nawabganj
sub-division	Nawabganj
lat	24.605
lon	88.28833333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107517&vRoadID=552&vSurveyYear=2004&vSubdivID=307
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107517&vRoadID=552&vSurveyYear=2004&vSubdivID=307
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107517&vRoadID=552&vSurveyYear=2004&vSubdivID=307
