road	Z6806
km	7.226
type	Slab Culvert
lrpName	LRP006c
name	.
length	1.4
condition	C
structureNr	107566
est cost	2
roadName	Nawabganj-Uttermallick-Gomastapur Road
chainage	7.226
width	6.7
constructionYear	1978
spans	1
zone	Rajshahi
circle	Rajshahi
division	Nawabganj
sub-division	Nawabganj
lat	24.649166666666666
lon	88.28916666666666
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107566&vRoadID=552&vSurveyYear=2004&vSubdivID=307
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107566&vRoadID=552&vSurveyYear=2004&vSubdivID=307
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107566&vRoadID=552&vSurveyYear=2004&vSubdivID=307
