road	Z4023
km	5.099
type	PC Girder Bridge
lrpName	LRP005a
name	Foyejer more Bridge
length	24.8
condition	A
structureNr	121197
est cost	0
roadName	Digpaith-Sarisabari-Tarakandi Road
chainage	5.099
width	
constructionYear	
spans	
zone	Mymensingh
circle	Jamalpur
division	Jamalpur
sub-division	Jamalpur-1
lat	24.7757771 
lon	89.8787771 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121197&vRoadID=284&vSurveyYear=2013&vSubdivID=524
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121197&vRoadID=284&vSurveyYear=2013&vSubdivID=524
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121197&vRoadID=284&vSurveyYear=2013&vSubdivID=524
