road	R750
km	5.765
type	Arch Masonry
lrpName	LRP006a
name	.
length	1.9
condition	C
structureNr	103281
est cost	0.8
roadName	Jessore-Narail Road
chainage	5.765
width	9
constructionYear	1980
spans	1
zone	Khulna
circle	Jessore
division	Jessore
sub-division	Jessore-2
lat	23.16658333333333
lon	89.2765
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=103281&vRoadID=156&vSurveyYear=2004&vSubdivID=324
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=103281&vRoadID=156&vSurveyYear=2004&vSubdivID=324
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=103281&vRoadID=156&vSurveyYear=2004&vSubdivID=324
