road	R750
km	17.362
type	Arch Masonry
lrpName	LRP018b
name	.
length	3.2
condition	C
structureNr	104098
est cost	1.2
roadName	Jessore-Narail Road
chainage	17.362
width	6.6
constructionYear	1976
spans	1
zone	Khulna
circle	Jessore
division	Jessore
sub-division	Jessore-2
lat	23.188444444444446
lon	89.38024999999999
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104098&vRoadID=156&vSurveyYear=2004&vSubdivID=324
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104098&vRoadID=156&vSurveyYear=2004&vSubdivID=324
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104098&vRoadID=156&vSurveyYear=2004&vSubdivID=324
