road	R820
km	36.886
type	RCC Girder Bridge
lrpName	LRP036c
name	SADAPARA
length	31.5
condition	A
structureNr	107967
est cost	0
roadName	Zinzira-Keraniganj-Nawabganj-Dohar-Srinagar Road
chainage	36.886
width	6.2
constructionYear	1990
spans	5
zone	Dhaka
circle	Dhaka
division	Munshiganj
sub-division	Keraniganj
lat	23.657777777777778
lon	90.14116666666668
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107967&vRoadID=169&vSurveyYear=2004&vSubdivID=517
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107967&vRoadID=169&vSurveyYear=2004&vSubdivID=517
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107967&vRoadID=169&vSurveyYear=2004&vSubdivID=517
