road	R820
km	43.964
type	RCC Girder Bridge
lrpName	LRP043a
name	DHOAR RCC GIDER BRIDGE
length	66.5
condition	D
structureNr	107930
est cost	192.52
roadName	Zinzira-Keraniganj-Nawabganj-Dohar-Srinagar Road
chainage	43.964
width	3.86
constructionYear	1964
spans	9
zone	Dhaka
circle	Dhaka
division	Munshiganj
sub-division	Sreenagar
lat	23.618305555555555
lon	90.12022222222221
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107930&vRoadID=169&vSurveyYear=2004&vSubdivID=519
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107930&vRoadID=169&vSurveyYear=2004&vSubdivID=519
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107930&vRoadID=169&vSurveyYear=2004&vSubdivID=519
