road	R820
km	4.64
type	RCC Girder Bridge
lrpName	LRP005a
name	Gadarbag Bridge
length	23.3
condition	C
structureNr	120242
est cost	15000
roadName	Zinzira-Keraniganj-Nawabganj-Dohar-Srinagar Road
chainage	4.64
width	
constructionYear	
spans	
zone	Dhaka
circle	Dhaka
division	Dhaka
sub-division	Dhaka, Sub-division - 2
lat	23.6993886 
lon	90.3585556 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120242&vRoadID=169&vSurveyYear=2013&vSubdivID=512
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120242&vRoadID=169&vSurveyYear=2013&vSubdivID=512
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120242&vRoadID=169&vSurveyYear=2013&vSubdivID=512
