road	Z8065
km	17.46
type	RCC Girder Bridge
lrpName	LRP017b
name	Dokkhin Dobilda High School Bridge
length	54.05
condition	C
structureNr	119241
est cost	0.085
roadName	Shariatpur-Ganganagar-Mongalmazirghat Road
chainage	17.46
width	
constructionYear	
spans	
zone	Gopalganj
circle	Gopalganj
division	Sariatpur
sub-division	Sariatpur
lat	23.3426663 
lon	90.2977219 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119241&vRoadID=405&vSurveyYear=2013&vSubdivID=580
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119241&vRoadID=405&vSurveyYear=2013&vSubdivID=580
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119241&vRoadID=405&vSurveyYear=2013&vSubdivID=580
