road	N5
km	8.227
type	PC Girder Bridge
lrpName	LRP008b
name	Jorpul Bridge(Right)
length	20.6
condition	B
structureNr	120305
est cost	0.5
roadName	Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
chainage	8.227
width	
constructionYear	
spans	
zone	Dhaka
circle	Dhaka
division	Dhaka
sub-division	Kallayanpur
lat	23.8008333 
lon	90.2627778 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120305&vRoadID=28&vSurveyYear=2013&vSubdivID=510
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120305&vRoadID=28&vSurveyYear=2013&vSubdivID=510
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120305&vRoadID=28&vSurveyYear=2013&vSubdivID=510
