road	N5
km	48.806
type	RCC Girder Bridge
lrpName	LRP049c
name	Jagir Bridge
length	18.75
condition	A
structureNr	120020
est cost	0.008
roadName	Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
chainage	48.806
width	
constructionYear	
spans	
zone	Dhaka
circle	Dhaka
division	Manikganj
sub-division	Manikganj
lat	23.879611410714286
lon	90.02024736785714
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120020&vRoadID=28&vSurveyYear=2013&vSubdivID=515
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120020&vRoadID=28&vSurveyYear=2013&vSubdivID=515
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120020&vRoadID=28&vSurveyYear=2013&vSubdivID=515
