road	N5
km	41.709
type	Box Culvert
lrpName	LRP042a
name	KRISRAPUR CULVERT
length	12.6
condition	A
structureNr	100392
est cost	0.22
roadName	Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
chainage	41.709
width	8.1
constructionYear	1964
spans	4
zone	Dhaka
circle	Dhaka
division	Manikganj
sub-division	Nayarhat
lat	23.91222222222222
lon	90.07283333333334
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100392&vRoadID=28&vSurveyYear=2004&vSubdivID=516
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100392&vRoadID=28&vSurveyYear=2004&vSubdivID=516
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100392&vRoadID=28&vSurveyYear=2004&vSubdivID=516
