road	N5
km	267.28
type	Box Culvert
lrpName	LRP269b
name	.
length	29.4
condition	B
structureNr	111736
est cost	0.15
roadName	Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
chainage	267.28
width	7.13
constructionYear	1992
spans	9
zone	Rangpur
circle	Bogra
division	Gaibanda
sub-division	Palashbari
lat	25.247500000000002
lon	89.36305555555555
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=111736&vRoadID=28&vSurveyYear=2004&vSubdivID=295
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=111736&vRoadID=28&vSurveyYear=2004&vSubdivID=295
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=111736&vRoadID=28&vSurveyYear=2004&vSubdivID=295
