road	N5
km	59.395
type	Box Culvert
lrpName	LRP060c
name	BOGADOR CULVERT
length	25
condition	C
structureNr	108886
est cost	0.67
roadName	Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
chainage	59.395
width	8.3
constructionYear	1964
spans	4
zone	Dhaka
circle	Dhaka
division	Manikganj
sub-division	Manikganj
lat	23.851750000000003
lon	89.93394444444445
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108886&vRoadID=28&vSurveyYear=2004&vSubdivID=515
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108886&vRoadID=28&vSurveyYear=2004&vSubdivID=515
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108886&vRoadID=28&vSurveyYear=2004&vSubdivID=515
