road	N5
km	68.936
type	RCC Girder Bridge
lrpName	LRP069a
name	Small Kustia Bridge
length	18.93
condition	C
structureNr	120077
est cost	0.163
roadName	Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
chainage	68.936
width	
constructionYear	
spans	
zone	Dhaka
circle	Dhaka
division	Manikganj
sub-division	Manikganj
lat	23.8456941 
lon	89.8404719 
estimated Location	road_chainage
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120077&vRoadID=28&vSurveyYear=2013&vSubdivID=515
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120077&vRoadID=28&vSurveyYear=2013&vSubdivID=515
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120077&vRoadID=28&vSurveyYear=2013&vSubdivID=515
