road	N5
km	65.969
type	RCC Girder Bridge
lrpName	LRP066b
name	BOROND GIL RCC GIDER BRIDGE
length	18
condition	C
structureNr	108916
est cost	1.2
roadName	Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
chainage	65.969
width	10.3
constructionYear	1974
spans	1
zone	Dhaka
circle	Dhaka
division	Manikganj
sub-division	Manikganj
lat	23.85163888888889
lon	89.87147222222221
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108916&vRoadID=28&vSurveyYear=2004&vSubdivID=515
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108916&vRoadID=28&vSurveyYear=2004&vSubdivID=515
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108916&vRoadID=28&vSurveyYear=2004&vSubdivID=515
