road	N5
km	279.699
type	Box Culvert
lrpName	LRP282a
name	.
length	16.4
condition	C
structureNr	111834
est cost	0.72
roadName	Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
chainage	279.699
width	7.15
constructionYear	1992
spans	5
zone	Rangpur
circle	Bogra
division	Gaibanda
sub-division	Palashbari
lat	25.35388888888889
lon	89.33805555555556
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=111834&vRoadID=28&vSurveyYear=2004&vSubdivID=295
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=111834&vRoadID=28&vSurveyYear=2004&vSubdivID=295
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=111834&vRoadID=28&vSurveyYear=2004&vSubdivID=295
