road	Z5069
km	0.073
type	Truss with Steel Deck
lrpName	LRPSa
name	Turag Bridge
length	102
condition	B
structureNr	120220
est cost	0
roadName	Turag-Ruhitpur-Baorvita Road
chainage	0.073
width	
constructionYear	
spans	
zone	Dhaka
circle	Dhaka
division	Dhaka
sub-division	Kallayanpur
lat	23.7894719 
lon	90.3126944 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120220&vRoadID=179&vSurveyYear=2013&vSubdivID=510
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120220&vRoadID=179&vSurveyYear=2013&vSubdivID=510
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120220&vRoadID=179&vSurveyYear=2013&vSubdivID=510
