road	Z3601
km	11.993
type	Box Culvert
lrpName	LRP011d
name	KAILINPUR(3)
length	3
condition	C
structureNr	113121
est cost	2.4
roadName	Katiadi (Ujanchar)-Bajitpur-Astogram Road
chainage	11.993
width	6.2
constructionYear	1989
spans	1
zone	Mymensingh
circle	Mymensingh
division	Kishoreganj
sub-division	Bhairab
lat	24.216694444444443
lon	90.93642222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=113121&vRoadID=274&vSurveyYear=2004&vSubdivID=526
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=113121&vRoadID=274&vSurveyYear=2004&vSubdivID=526
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=113121&vRoadID=274&vSurveyYear=2004&vSubdivID=526
