road	Z1629
km	2.55
type	RCC Girder Bridge
lrpName	LRP003e
name	CHITIKAR POOL
length	24
condition	A
structureNr	114396
est cost	0
roadName	Raozan-Noapara (Jalepara) Road
chainage	2.55
width	6.6
constructionYear	1950
spans	3
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Chittagong
lat	22.51597222222222
lon	91.90241666666667
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=114396&vRoadID=310&vSurveyYear=2004&vSubdivID=269
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=114396&vRoadID=310&vSurveyYear=2004&vSubdivID=269
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=114396&vRoadID=310&vSurveyYear=2004&vSubdivID=269
