road	N107
km	4.895
type	RCC Girder Bridge
lrpName	LRP004b
name	SHAKPURA BRIDGE
length	47
condition	A
structureNr	111597
est cost	0
roadName	Kalurghat-Maneswartek Road
chainage	4.895
width	7.8
constructionYear	1996
spans	3
zone	Chittagong
circle	Chittagong
division	Dohazari
sub-division	Patiya
lat	22.36025
lon	91.9135
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=111597&vRoadID=7&vSurveyYear=2004&vSubdivID=281
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=111597&vRoadID=7&vSurveyYear=2004&vSubdivID=281
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=111597&vRoadID=7&vSurveyYear=2004&vSubdivID=281
