road	Z4605
km	2.383
type	Box Culvert
lrpName	LRP002c
name	HATIBANDA(3) BOX CULVERT
length	2
condition	A
structureNr	105770
est cost	0
roadName	Jhulgaon-Jhenaigati-Sandahkura Road
chainage	2.383
width	7.8
constructionYear	1996
spans	1
zone	Mymensingh
circle	Jamalpur
division	Sherpur
sub-division	Sherpur-1
lat	25.132083333333334
lon	90.05416666666666
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=105770&vRoadID=268&vSurveyYear=2004&vSubdivID=534
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=105770&vRoadID=268&vSurveyYear=2004&vSubdivID=534
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=105770&vRoadID=268&vSurveyYear=2004&vSubdivID=534
