road	Z4605
km	5.161
type	Box Culvert
lrpName	LRP005c
name	DULUMITA(2) BOX CULVERT
length	4
condition	A
structureNr	105802
est cost	0
roadName	Jhulgaon-Jhenaigati-Sandahkura Road
chainage	5.161
width	7.7
constructionYear	1996
spans	1
zone	Mymensingh
circle	Jamalpur
division	Sherpur
sub-division	Sherpur-1
lat	25.15647222222222
lon	90.05572222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=105802&vRoadID=268&vSurveyYear=2004&vSubdivID=534
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=105802&vRoadID=268&vSurveyYear=2004&vSubdivID=534
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=105802&vRoadID=268&vSurveyYear=2004&vSubdivID=534
