road	Z8913
km	0.32
type	Steel Beam & RCC Slab
lrpName	LRPSa
name	
length	43
condition	C
structureNr	119811
est cost	1.22
roadName	Debirchar-Nazirpur-Lalmohon-Mongolsikder-Tazumuddin Road
chainage	0.32
width	
constructionYear	
spans	
zone	Barisal
circle	Barisal
division	Bhola
sub-division	Charfession
lat	22.3930274 
lon	90.6889441 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119811&vRoadID=380&vSurveyYear=2013&vSubdivID=337
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119811&vRoadID=380&vSurveyYear=2013&vSubdivID=337
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119811&vRoadID=380&vSurveyYear=2013&vSubdivID=337
