road	Z7201
km	3.922
type	Slab Culvert
lrpName	LRP003d
name	.
length	1.33
condition	A
structureNr	107582
est cost	0
roadName	Arpara-Salikha Road
chainage	3.922
width	9.76
constructionYear	1991
spans	1
zone	Khulna
circle	Jessore
division	Magura
sub-division	Magura
lat	23.342222222222222
lon	89.3775
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107582&vRoadID=736&vSurveyYear=2004&vSubdivID=330
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107582&vRoadID=736&vSurveyYear=2004&vSubdivID=330
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107582&vRoadID=736&vSurveyYear=2004&vSubdivID=330
