road	Z7201
km	9.823
type	Slab Culvert
lrpName	LRP009d
name	.
length	1.4
condition	A
structureNr	107635
est cost	0
roadName	Arpara-Salikha Road
chainage	9.823
width	9.78
constructionYear	1992
spans	1
zone	Khulna
circle	Jessore
division	Magura
sub-division	Magura
lat	23.29888888888889
lon	89.3761111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107635&vRoadID=736&vSurveyYear=2004&vSubdivID=330
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107635&vRoadID=736&vSurveyYear=2004&vSubdivID=330
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107635&vRoadID=736&vSurveyYear=2004&vSubdivID=330
