road	Z6026
km	3.885
type	Box Culvert
lrpName	LRP004b
name	.
length	6.9
condition	A
structureNr	113535
est cost	0
roadName	Madhpur-Santhia-Bera Road
chainage	3.885
width	7.3
constructionYear	2000
spans	1
zone	Rajshahi
circle	Pabna
division	Pabna
sub-division	Pabna-1
lat	24.047694444444446
lon	89.47808333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=113535&vRoadID=563&vSurveyYear=2004&vSubdivID=309
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=113535&vRoadID=563&vSurveyYear=2004&vSubdivID=309
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=113535&vRoadID=563&vSurveyYear=2004&vSubdivID=309
