road	Z5709
km	1.07
type	RCC Girder Bridge
lrpName	LRP001a
name	.
length	10.6
condition	B
structureNr	115731
est cost	0
roadName	Nilphamari By-Pass Road
chainage	1.07
width	4.6
constructionYear	1982
spans	1
zone	Rangpur
circle	Dinajpur
division	Nilphamari
sub-division	Nilphamari
lat	25.926694444444447
lon	88.86683333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=115731&vRoadID=686&vSurveyYear=2006&vSubdivID=300
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=115731&vRoadID=686&vSurveyYear=2006&vSubdivID=300
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=115731&vRoadID=686&vSurveyYear=2006&vSubdivID=300
