road	Z8012
km	3.376
type	RCC Girder Bridge
lrpName	LRP003a
name	Nosason Bridge
length	22.1
condition	C
structureNr	119097
est cost	0.25
roadName	Shariatpur-Janjira-Kawrakandi (Kathalbari) Road
chainage	3.376
width	
constructionYear	
spans	
zone	Gopalganj
circle	Gopalganj
division	Sariatpur
sub-division	Sariatpur
lat	23.2646944 
lon	90.3495274 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119097&vRoadID=402&vSurveyYear=2013&vSubdivID=580
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119097&vRoadID=402&vSurveyYear=2013&vSubdivID=580
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119097&vRoadID=402&vSurveyYear=2013&vSubdivID=580
