road	Z8012
km	0.569
type	RCC Girder Bridge
lrpName	LRPSa
name	Kotopara Bridge
length	109.4
condition	B
structureNr	119113
est cost	0.049
roadName	Shariatpur-Janjira-Kawrakandi (Kathalbari) Road
chainage	0.569
width	
constructionYear	
spans	
zone	Gopalganj
circle	Gopalganj
division	Sariatpur
sub-division	Sariatpur
lat	23.2413886 
lon	90.3541389 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119113&vRoadID=402&vSurveyYear=2013&vSubdivID=580
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119113&vRoadID=402&vSurveyYear=2013&vSubdivID=580
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119113&vRoadID=402&vSurveyYear=2013&vSubdivID=580
