road	Z8012
km	12.495
type	RCC Girder Bridge
lrpName	LRP012e
name	Rosher morh Bridge
length	10
condition	A
structureNr	119106
est cost	0
roadName	Shariatpur-Janjira-Kawrakandi (Kathalbari) Road
chainage	12.495
width	
constructionYear	
spans	
zone	Gopalganj
circle	Gopalganj
division	Sariatpur
sub-division	Sariatpur
lat	23.3264993 
lon	90.3112222 
estimated Location	road_chainage
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119106&vRoadID=402&vSurveyYear=2013&vSubdivID=580
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119106&vRoadID=402&vSurveyYear=2013&vSubdivID=580
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119106&vRoadID=402&vSurveyYear=2013&vSubdivID=580
