road	R548
km	5.492
type	Slab Culvert
lrpName	LRP006c
name	.
length	2.78
condition	C
structureNr	100729
est cost	0.1
roadName	Naogaon-Atrai-Natore Road
chainage	5.492
width	6.7
constructionYear	1984
spans	1
zone	Rajshahi
circle	Rajshahi
division	Naogaon
sub-division	Naogaon
lat	24.758333333333333
lon	88.96277777777777
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100729&vRoadID=127&vSurveyYear=2004&vSubdivID=305
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100729&vRoadID=127&vSurveyYear=2004&vSubdivID=305
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100729&vRoadID=127&vSurveyYear=2004&vSubdivID=305
