road	R548
km	50.73
type	Box Culvert
lrpName	LRP050a
name	.
length	3.6
condition	B
structureNr	100955
est cost	0.3
roadName	Naogaon-Atrai-Natore Road
chainage	50.73
width	7.35
constructionYear	1996
spans	1
zone	Rajshahi
circle	Pabna
division	Natore
sub-division	Natore-1
lat	24.40972222222222
lon	88.96000000000001
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100955&vRoadID=127&vSurveyYear=2004&vSubdivID=315
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100955&vRoadID=127&vSurveyYear=2004&vSubdivID=315
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100955&vRoadID=127&vSurveyYear=2004&vSubdivID=315
