road	R548
km	27.8
type	Truss with Steel Deck
lrpName	LRP028b
name	Atrai Bridge
length	142.65
condition	C
structureNr	118759
est cost	1.95
roadName	Naogaon-Atrai-Natore Road
chainage	27.8
width	
constructionYear	
spans	
zone	Rajshahi
circle	Rajshahi
division	Naogaon
sub-division	Naogaon
lat	24.6133958625
lon	88.9743708875
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118759&vRoadID=127&vSurveyYear=2013&vSubdivID=305
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118759&vRoadID=127&vSurveyYear=2013&vSubdivID=305
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118759&vRoadID=127&vSurveyYear=2013&vSubdivID=305
