road	R548
km	21.238
type	Box Culvert
lrpName	LRP022a
name	Sluice Gate
length	2.1
condition	A
structureNr	100762
est cost	0
roadName	Naogaon-Atrai-Natore Road
chainage	21.238
width	16.4
constructionYear	1992
spans	1
zone	Rajshahi
circle	Rajshahi
division	Naogaon
sub-division	Naogaon
lat	24.65361111111111
lon	88.94305555555556
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100762&vRoadID=127&vSurveyYear=2004&vSubdivID=305
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100762&vRoadID=127&vSurveyYear=2004&vSubdivID=305
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100762&vRoadID=127&vSurveyYear=2004&vSubdivID=305
