road	R548
km	1.901
type	Slab Culvert
lrpName	LRP002c
name	.
length	2.4
condition	C
structureNr	100631
est cost	0.2
roadName	Naogaon-Atrai-Natore Road
chainage	1.901
width	4.9
constructionYear	1989
spans	1
zone	Rajshahi
circle	Rajshahi
division	Naogaon
sub-division	Naogaon
lat	24.78777777777778
lon	88.95805555555556
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100631&vRoadID=127&vSurveyYear=2004&vSubdivID=305
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100631&vRoadID=127&vSurveyYear=2004&vSubdivID=305
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100631&vRoadID=127&vSurveyYear=2004&vSubdivID=305
