road	Z1510
km	2.478
type	Box Culvert
lrpName	LRP002c
name	RAJIBPUR SUBMARGE
length	1.2
condition	A
structureNr	102861
est cost	0
roadName	Lakshmipur-Dattapara-Chatkhil Road
chainage	2.478
width	5.66
constructionYear	1992
spans	1
zone	Comilla
circle	Noakhali
division	Laxmipur
sub-division	Laxmipur
lat	22.953972222222223
lon	90.85427777777777
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102861&vRoadID=516&vSurveyYear=2004&vSubdivID=803
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102861&vRoadID=516&vSurveyYear=2004&vSubdivID=803
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102861&vRoadID=516&vSurveyYear=2004&vSubdivID=803
