road	Z1438
km	0.35
type	Box Culvert
lrpName	LRPSa
name	.
length	4.1
condition	A
structureNr	117128
est cost	0
roadName	Tamuruddin Link Road
chainage	0.35
width	8.6
constructionYear	1999
spans	1
zone	Comilla
circle	Noakhali
division	Noakhali
sub-division	Noakhali
lat	22.325416666666666
lon	91.13058333333332
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=117128&vRoadID=496&vSurveyYear=2006&vSubdivID=550
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=117128&vRoadID=496&vSurveyYear=2006&vSubdivID=550
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=117128&vRoadID=496&vSurveyYear=2006&vSubdivID=550
