road	N6
km	32.888
type	Box Culvert
lrpName	LRP032c
name	.
length	2.82
condition	A
structureNr	101687
est cost	0
roadName	Kashinathpur-Dasuria-Natore-Rajshahi Road
chainage	32.888
width	12.2
constructionYear	1988
spans	1
zone	Rajshahi
circle	Pabna
division	Pabna
sub-division	Pabna-1
lat	24.036944444444448
lon	89.3586111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101687&vRoadID=46&vSurveyYear=2004&vSubdivID=309
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101687&vRoadID=46&vSurveyYear=2004&vSubdivID=309
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101687&vRoadID=46&vSurveyYear=2004&vSubdivID=309
