road	N6
km	147.32
type	Slab Culvert
lrpName	LRP146a
name	.
length	1.6
condition	A
structureNr	117880
est cost	0
roadName	Kashinathpur-Dasuria-Natore-Rajshahi Road
chainage	147.32
width	12
constructionYear	1978
spans	1
zone	Rajshahi
circle	Rajshahi
division	Rajshahi
sub-division	Rajshahi-2
lat	24.368333333333332
lon	88.58127777777777
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=117880&vRoadID=46&vSurveyYear=2006&vSubdivID=304
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=117880&vRoadID=46&vSurveyYear=2006&vSubdivID=304
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=117880&vRoadID=46&vSurveyYear=2006&vSubdivID=304
