road	N6
km	101.011
type	PC Girder Bridge
lrpName	LRP100b
name	Harishpur R amaigachi
length	35.71
condition	A
structureNr	102169
est cost	0
roadName	Kashinathpur-Dasuria-Natore-Rajshahi Road
chainage	101.011
width	10.46
constructionYear	2001
spans	3
zone	Rajshahi
circle	Pabna
division	Natore
sub-division	Natore-2
lat	24.40694444444444
lon	89.0038888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102169&vRoadID=46&vSurveyYear=2004&vSubdivID=316
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102169&vRoadID=46&vSurveyYear=2004&vSubdivID=316
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102169&vRoadID=46&vSurveyYear=2004&vSubdivID=316
