road	N6
km	63.153
type	Box Culvert
lrpName	LRP062b
name	.
length	2.45
condition	A
structureNr	102001
est cost	0
roadName	Kashinathpur-Dasuria-Natore-Rajshahi Road
chainage	63.153
width	15.4
constructionYear	1989
spans	1
zone	Rajshahi
circle	Pabna
division	Pabna
sub-division	Pabna-2
lat	24.12527777777778
lon	89.1286111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102001&vRoadID=46&vSurveyYear=2004&vSubdivID=310
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102001&vRoadID=46&vSurveyYear=2004&vSubdivID=310
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102001&vRoadID=46&vSurveyYear=2004&vSubdivID=310
