road	N6
km	103.504
type	Box Culvert
lrpName	LRP103a
name	.
length	4.65
condition	A
structureNr	102172
est cost	0
roadName	Kashinathpur-Dasuria-Natore-Rajshahi Road
chainage	103.504
width	14.4
constructionYear	2000
spans	1
zone	Rajshahi
circle	Pabna
division	Natore
sub-division	Natore-2
lat	24.401944444444442
lon	88.98055555555555
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102172&vRoadID=46&vSurveyYear=2004&vSubdivID=316
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102172&vRoadID=46&vSurveyYear=2004&vSubdivID=316
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102172&vRoadID=46&vSurveyYear=2004&vSubdivID=316
