road	N6
km	63.486
type	Box Culvert
lrpName	LRP063a
name	.
length	4.64
condition	A
structureNr	102002
est cost	0
roadName	Kashinathpur-Dasuria-Natore-Rajshahi Road
chainage	63.486
width	13.55
constructionYear	1987
spans	2
zone	Rajshahi
circle	Pabna
division	Pabna
sub-division	Pabna-2
lat	24.128055555555555
lon	89.13
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102002&vRoadID=46&vSurveyYear=2004&vSubdivID=310
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102002&vRoadID=46&vSurveyYear=2004&vSubdivID=310
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102002&vRoadID=46&vSurveyYear=2004&vSubdivID=310
