road	N6
km	112.462
type	Box Culvert
lrpName	LRP111a
name	.
length	6.55
condition	A
structureNr	102203
est cost	0
roadName	Kashinathpur-Dasuria-Natore-Rajshahi Road
chainage	112.462
width	14.45
constructionYear	1986
spans	2
zone	Rajshahi
circle	Pabna
division	Natore
sub-division	Natore-2
lat	24.375
lon	88.91194444444444
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102203&vRoadID=46&vSurveyYear=2004&vSubdivID=316
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102203&vRoadID=46&vSurveyYear=2004&vSubdivID=316
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102203&vRoadID=46&vSurveyYear=2004&vSubdivID=316
