road	Z1206
km	10.543
type	RCC Girder Bridge
lrpName	LRP011c
name	DALUTPUR BAZAR BRIDGE
length	10
condition	B
structureNr	102304
est cost	0.15
roadName	Companiganj-Nabinagar Road
chainage	10.543
width	6.5
constructionYear	1965
spans	1
zone	Comilla
circle	Comilla
division	Comilla
sub-division	Gouripur
lat	23.72936111111111
lon	90.98913888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102304&vRoadID=448&vSurveyYear=2004&vSubdivID=544
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102304&vRoadID=448&vSurveyYear=2004&vSubdivID=544
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102304&vRoadID=448&vSurveyYear=2004&vSubdivID=544
