road	Z1206
km	9.763
type	Slab Culvert
lrpName	LRP010d
name	BANGGURA SLAB CULVERT
length	2
condition	C
structureNr	102301
est cost	1.05
roadName	Companiganj-Nabinagar Road
chainage	9.763
width	5.66
constructionYear	1987
spans	1
zone	Comilla
circle	Comilla
division	Comilla
sub-division	Gouripur
lat	23.722555555555555
lon	90.98752777777779
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102301&vRoadID=448&vSurveyYear=2004&vSubdivID=544
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102301&vRoadID=448&vSurveyYear=2004&vSubdivID=544
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102301&vRoadID=448&vSurveyYear=2004&vSubdivID=544
