road	R604
km	19.681
type	Box Culvert
lrpName	LRP020b
name	.
length	4.2
condition	A
structureNr	100379
est cost	0
roadName	Tebunia-Chatmohor-Handial-Hamkuria Road
chainage	19.681
width	7.35
constructionYear	2003
spans	1
zone	Rajshahi
circle	Pabna
division	Pabna
sub-division	Pabna-2
lat	24.216944444444444
lon	89.28388888888888
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100379&vRoadID=141&vSurveyYear=2004&vSubdivID=310
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100379&vRoadID=141&vSurveyYear=2004&vSubdivID=310
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100379&vRoadID=141&vSurveyYear=2004&vSubdivID=310
