road	R604
km	19.424
type	Box Culvert
lrpName	LRP020a
name	.
length	4.1
condition	A
structureNr	100378
est cost	0
roadName	Tebunia-Chatmohor-Handial-Hamkuria Road
chainage	19.424
width	7.3
constructionYear	2003
spans	1
zone	Rajshahi
circle	Pabna
division	Pabna
sub-division	Pabna-2
lat	24.215833333333332
lon	89.28166666666667
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100378&vRoadID=141&vSurveyYear=2004&vSubdivID=310
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100378&vRoadID=141&vSurveyYear=2004&vSubdivID=310
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100378&vRoadID=141&vSurveyYear=2004&vSubdivID=310
