road	Z8021
km	13.264
type	Box Culvert
lrpName	LRP014a
name	.
length	3.7
condition	D
structureNr	111036
est cost	1
roadName	Baraitala-Muksudpur Road
chainage	13.264
width	7.16
constructionYear	1976
spans	1
zone	Gopalganj
circle	Gopalganj
division	Gopalganj
sub-division	Bhatipara
lat	23.31722222222222
lon	89.88861111111112
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=111036&vRoadID=408&vSurveyYear=2004&vSubdivID=344
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=111036&vRoadID=408&vSurveyYear=2004&vSubdivID=344
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=111036&vRoadID=408&vSurveyYear=2004&vSubdivID=344
