road	Z8021
km	1.815
type	RCC Girder Bridge
lrpName	LRP002b
name	Baraitola 3rd Bridge
length	30.24
condition	A
structureNr	119121
est cost	0.01
roadName	Baraitala-Muksudpur Road
chainage	1.815
width	
constructionYear	
spans	
zone	Gopalganj
circle	Gopalganj
division	Gopalganj
sub-division	Bhatipara
lat	23.30853432140575
lon	89.98087101501598
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119121&vRoadID=408&vSurveyYear=2013&vSubdivID=344
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119121&vRoadID=408&vSurveyYear=2013&vSubdivID=344
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119121&vRoadID=408&vSurveyYear=2013&vSubdivID=344
