road	Z8021
km	11.926
type	Box Culvert
lrpName	LRP012d
name	.
length	6
condition	C
structureNr	111025
est cost	4.5
roadName	Baraitala-Muksudpur Road
chainage	11.926
width	6.04
constructionYear	1972
spans	1
zone	Gopalganj
circle	Gopalganj
division	Gopalganj
sub-division	Bhatipara
lat	23.313055555555557
lon	89.9
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=111025&vRoadID=408&vSurveyYear=2004&vSubdivID=344
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=111025&vRoadID=408&vSurveyYear=2004&vSubdivID=344
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=111025&vRoadID=408&vSurveyYear=2004&vSubdivID=344
