road	Z8021
km	12.114
type	Box Culvert
lrpName	LRP012e
name	.
length	12.2
condition	C
structureNr	111034
est cost	6.5
roadName	Baraitala-Muksudpur Road
chainage	12.114
width	6.03
constructionYear	1972
spans	2
zone	Gopalganj
circle	Gopalganj
division	Gopalganj
sub-division	Bhatipara
lat	23.313055555555557
lon	89.89833333333334
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=111034&vRoadID=408&vSurveyYear=2004&vSubdivID=344
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=111034&vRoadID=408&vSurveyYear=2004&vSubdivID=344
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=111034&vRoadID=408&vSurveyYear=2004&vSubdivID=344
