road	Z3711
km	12.002
type	Box Culvert
lrpName	LRP012b
name	DHARA BOX CULVERT
length	18.8
condition	A
structureNr	106162
est cost	0
roadName	Phulpur-Haluaghat-Tinkuni More Road
chainage	12.002
width	8.8
constructionYear	1993
spans	3
zone	Mymensingh
circle	Mymensingh
division	Mymensingh
sub-division	Phulpur
lat	25.052472222222224
lon	90.34011111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=106162&vRoadID=246&vSurveyYear=2004&vSubdivID=531
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=106162&vRoadID=246&vSurveyYear=2004&vSubdivID=531
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=106162&vRoadID=246&vSurveyYear=2004&vSubdivID=531
